"REGION"|"SUBREGION"|"PROVINCIA"|"CLAVE"|"EXPAN"|"AÑO"|"TRIMESTRE"|"CV1A01"|"CV1A02"|"CV1B01_A"|"CV1B01_B"|"CV1B01_C"|"CV1B02"|"CV1B03"|"CV1B04"|"CV1B05"|"CV1B06"|"CV1B07"|"CV1B08"|"CV1B09"|"CV1B10"|"CV1B11"|"CV1B12"|"CV1C01"|"CH01_A"|"CH01_B"|"CH01_C"|"CH01_D"|"CH02_A"|"CH02_B"|"CH03"|"CH04"|"CH05"|"CH06"|"CH07"|"CH08"|"CH09"|"CH10"|"CH11"|"CH12"|"CH13_A"|"CH13_B"|"CH14"|"CH15"|"JSEXO"|"JEDAD"|"JGRUPEDAD"|"JCOMED2"|"JCOMED3"|"JCONDOCUP"|"JCATOCUP_S"|"JCATOCUP_A"|"JNIVINS"|"JSITOCUP"|"JCATOCUP"|"JCOMED"|"CANTMIEM"|"MENOR14"|"MAYOR65"|"CANTPING"|"PERMIEOC"|"TASADEP"|"CANTADEQUI"|"MIEMAGRUP"|"CANTOCUP"|"REGTEN"|"PROPAUTO"|"PROPAUTO2"|"TIPOHOG"|"GC_1"|"GC_2"|"GC_3"|"GC_4"|"GC_5"|"GC_6"|"GC_7"|"GC_8"|"GC_9"|"GASTOT"|"FP_CONTADO"|"FP_CREDITO"|"FP_TRABAJO"|"FP_TARJETAS"|"FP_OTRAS"|"FP_INDEF"|"TN_AUTOSERV"|"TN_COMEDOR"|"TN_RESTAURANT"|"TN_ESPECIE"|"TN_INTERNET"|"TN_HIPSUP"|"TN_OTROS"|"TN_INDEF"|"INGTOTH"|"INGPCH"|"MINGTOTH"|"MINGPCH"|"M_NRING"|"GASCOMP"|"GASVENT"|"DECGAPHR"|"DECGAPHT"|"QUIGAPHR"|"QUIGAPHT"|"VINPCH_R"|"DECIMPHT"|"DECIMTHT"|"DECIPPHT"|"DECIPTHT"|"DECIMPHTEXPAN"|"DECIMTHTEXPAN"|"DECIPPHTEXPAN"|"DECIPTHTEXPAN"|"QUI23PHR"|"GASTOC2C3"|"DECGAPHREXPAN"|"DECGAPHTEXPAN"|"DECGAPHP"|"DECGAPHPEXPAN"
"1"|"1A"|"2"|"8656"|442|2012|1|"2"|""|"1"|"1"|"1"|"4"|"4"|"6"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"1"|6|3|"1"|"3"|"1"|"1"|"1"|"1"|1|"1"|"1"|"1"|"2"|1|78|4|"3"|"4"|"2"|""|""|"09"|"1"|""|"1"|4|0|1|3|4|1,3333333333|3,26|4|1|"2"|"2"|"2"|"3"|7769,09|520|3473|1300|3000|1840,86|687|0|200|18789,95|5847,86|11642,09|0|0|0|0|1368,4|0|4566,6|0|0|3202,49|2052,46|7600|13355,78|3338,945|0|0|1|18789,95|0|9|10|5|5|18|1|1|9|10|1|1|8|10|5|12932,49|9|10|8|8
"1"|"1A"|"2"|"11908"|435|2012|1|"2"|""|"1"|"1"|"1"|"4"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|4|2|"1"|"2"|"1"|"1"|"1"|"1"|2|"1"|"1"|"3"|""|2|59|3|"3"|"4"|"1"|""|""|"06"|"3"|"2"|"1"|1|0|0|1|1|1|0,74|1|1|"1"|"2"|"2"|"1"|1004,19|38|3164,5|418|1200|1585,67|30|0|65|7505,36|4966,17|2139,19|0|0|0|0|18|0|0|0|0|1004,19|1818,17|4665|3000|3000|0|0|1|7505,36|0|10|10|5|5|20|1|1|8|3|1|1|8|3|5|6516,36|10|10|10|10
"1"|"1A"|"2"|"10658"|2439|2013|4|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"1"|1|"1"|"1"|"4"|""|1|62|3|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|2|0|0|2|1|1|1,46|2|2|"2"|"2"|"2"|"2"|1914,16|0|12|225,83|1777,9|1026|2622,17|0|589,96|8168,02|3502,3|4665,72|0|0|0|0|2653,73|0|0|0|0|2259,62|0|3254,67|11400|5700|11400|5700|1|8168,02|0|9|10|5|5|18|10|9|10|9|10|9|10|9|5|7587,52|9|9|8|8
"1"|"1A"|"2"|"14192"|2207|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"5"|"1"|"1"|2|"2"|"2"|"3"|""|2|21|1|"2"|"2"|"1"|""|""|"09"|"2"|"1"|"1"|2|0|0|2|1|1|1,8|2|2|"1"|"1"|"1"|"2"|1388,69|870|2224|304,24|1057,15|246,14|833,33|12,04|216,21|7151,8|7193,47|0|0|0|0|0|2402,98|0|395,6|0|0|398,21|343,35|3611,66|3066,67|1533,335|4800|2400|1|7193,47|-41,67|9|9|5|5|17|8|6|5|3|7|6|4|3|5|6265,35|9|9|7|7
"1"|"1A"|"2"|"6019"|2798|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"1"|"1"|"1"|1|"1"|"1"|"3"|""|1|31|1|"1"|"1"|"1"|""|""|"10"|"2"|"1"|"2"|2|0|0|2|1|1|1,74|2|2|"1"|"1"|"1"|"2"|1717,87|1545|2610|95|0|60|3058,46|6,45|421,65|9514,43|7931,18|1583,25|0|0|0|0|3437,56|8,6|408,5|0|222,95|1013,45|6,45|4416,92|16416,67|8208,335|12500|6250|1|9514,43|0|9|10|5|5|18|10|10|10|10|10|10|10|10|5|8637,23|9|10|9|8
"1"|"1A"|"2"|"13866"|4306|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"1"|"1"|"1"|2|"2"|"1"|"1"|"1"|2|71|4|"3"|"4"|"2"|""|""|"05"|"1"|""|"1"|1|0|1|1||1|0,64|1|0|"2"|"1"|"1"|"1"|574,93|90|987,5|37|261,7|66,98|212|0|99,98|2330,09|2330,09|0|0|0|0|0|615,65|0|0|0|0|477,96|336,48|900|2600|2600|2600|2600|0|2330,09|0|7|8|4|4|14|8|3|8|3|8|3|7|2|4|2293,11|7|7|5|5
"1"|"1A"|"2"|"13093"|545|2012|1|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"1"|2|"1"|"1"|"2"|"2"|1|69|4|"2"|"2"|"1"|""|"2"|"09"|"3"|"2"|"1"|1|0|1|1|1|1|0,82|1|1|"2"|"2"|"2"|"1"|1553,81|300|84,5|144|428,93|2924,83|1278,83|0|34,4|6749,3|4537,6|2211,7|0|0|0|0|1642,6|0|703,82|0|0|653,89|3465,66|283,33|3289,99|3289,99|1840|1840|0|6749,3|0|10|10|5|5|20|6|2|9|4|6|2|8|3|5|3603,08|10|10|9|9
"1"|"1A"|"2"|"18724"|392|2012|1|"2"|""|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"1"|"1"|"1"|2|"1"|"2"|"3"|""|2|23|1|"2"|"2"|"1"|""|""|"09"|"2"|"1"|"1"|1|0|0|1|1|1|0,74|1|1|"1"|"1"|"1"|"1"|1044,9|1070|1750,78|479,37|0|260,09|0|400|110|5115,14|4873,47|241,67|0|0|0|0|2802,5|50|122,55|0|0|0|56,76|2083,33|4249,87|4249,87|3600|3600|1|5115,14|0|10|10|5|5|19|9|4|9|5|9|5|9|4|5|4935,83|10|10|9|9
"1"|"1A"|"2"|"3083"|610|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"5"|"1"|"2"|1|"1"|"2"|"1"|"2"|1|22|1|"5"|"8"|"1"|""|"1"|"09"|"2"|"1"|"1"|1|0|0|1|1|1|1,06|1|1|"2"|"1"|"1"|"1"|697,18|240|451,5|63,66|30|314|125|0|60|1981,34|1981,34|0|0|0|0|0|892,86|0|339,7|0|0|318,78|0|430|4800|4800|4800|4800|1|1981,34|0|7|8|4|4|13|10|6|10|5|10|6|9|5|4|1852,34|6|7|4|4
"1"|"1A"|"2"|"5102"|557|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"4"|"1"|"1"|1|"1"|"1"|"3"|""|1|34|1|"2"|"2"|"1"|"2"|""|"06"|"2"|"1"|"1"|2|0|0|2|1|1|1,74|2|2|"1"|"1"|"1"|"2"|1663,46|410|1661,5|1303,5|351,45|590,5|1162,67|0|358,1|7501,18|5919,18|752|430|0|0|0|4231,21|0|0|430|0|0|434,3|2405,67|11800|5900|12300|6150|1|7501,18|0|9|9|5|5|17|10|10|10|9|10|10|10|9|5|6920,68|9|9|8|7
"1"|"1A"|"2"|"2798"|625|2012|2|"2"|""|"1"|"1"|"1"|"6"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"3"|""|"3"|"1"|"1"|"4"|2|"1"|"2"|"3"|""|1|77|4|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|1|0|1|1|1|1|0,82|1|1|"1"|"1"|"1"|"1"|951,89|1495|1000|87,4|48,38|258|83,33|0|0|3924|3924|0|0|0|0|0|2640,14|0|154,8|0|0|129,06|0|1000|6500|6500|5500|5500|1|3924|0|9|10|5|5|18|10|7|10|7|10|7|10|7|5|3214,5|9|9|8|8
"1"|"1A"|"2"|"1055"|766|2012|2|"2"|""|"1"|"1"|"1"|"6"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"3"|""|"1"|"1"|"1"|"4"|2|"1"|"2"|"3"|""|2|45|2|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|3|0|0|3|1|1|2,86|3|3|"1"|"1"|"1"|"3"|6585,02|1874|1200|801,83|1278,27|1086,76|500|0|1459,03|14784,91|14301,58|483,33|0|0|0|0|9398,56|0|2227,4|0|0|113,95|0|3045|7500|2500|10300|3433,33333|1|14784,91|0|10|10|5|5|19|9|9|7|8|9|9|7|7|5|10350,75|9|10|9|9
"1"|"1A"|"2"|"5162"|520|2012|2|"2"|""|"1"|"1"|"1"|"6"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"3"|""|"1"|"1"|"1"|"4"|2|"1"|"1"|"3"|""|1|26|1|"1"|"1"|"1"|""|""|"05"|"2"|"1"|"2"|3|1|0|1|3|3|2,23|3|1|"1"|"1"|"1"|"3"|4160,25|50|1800|1391,97|10,75|340,13|277,67|0|708,7|8739,47|7664,47|0|1075|0|0|0|5864,47|0|0|1075|0|0|0|1800|3833,33|1277,77667|4000|1333,33333|1|8739,47|0|8|9|4|5|16|5|5|4|4|5|5|4|4|4|6851,34|8|8|6|6
"1"|"1A"|"2"|"6003"|3365|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"1"|"1"|"4"|2|"1"|"2"|"3"|""|1|23|1|"2"|"2"|"1"|""|""|"05"|"2"|"1"|"1"|4|2|0|1|4|4|2,79|4|1|"1"|"1"|"1"|"3"|1987,8|600|2346|260,37|10|1372,25|230|0|253,5|7059,92|7059,92|0|0|0|0|0|4729,09|0|0|0|0|0|20,83|2310|3266,67|816,6675|0|0|1|7059,92|0|6|7|3|4|12|1|1|3|3|1|1|2|3|3|5918,27|6|6|4|4
"1"|"1A"|"2"|"7717"|2439|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"3"|2|"1"|"2"|"3"|""|1|47|2|"2"|"2"|"1"|""|""|"07"|"2"|"1"|"1"|2|1|0|1|2|2|1,73|2|1|"1"|"1"|"1"|"3"|1480,31|234|2515,67|108,5|0|89|12|0|227,75|4667,23|3815,83|851,4|0|0|0|0|2168,33|0|98,9|0|0|0|0|2400|7066,67|3533,335|7200|3600|1|4667,23|0|7|8|4|4|14|9|8|9|7|9|8|8|7|4|4439,33|7|7|5|5
"1"|"1A"|"2"|"4073"|1684|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"3"|1|"1"|"1"|"3"|""|2|48|2|"2"|"2"|"1"|""|""|"10"|"2"|"1"|"1"|3|0|0|3|1|1|2,48|3|3|"1"|"2"|"2"|"3"|3877,53|704|2164|536|186|1716,77|241,6|520|111,33|10057,23|6993,23|3064|0|0|0|0|6316,17|490|0|0|0|583,73|0|2667,33|9916,67|3305,55667|10000|3333,33333|1|10057,23|0|9|9|5|5|17|9|9|9|9|9|9|8|9|4|6784,93|8|9|7|7
"1"|"1A"|"2"|"2448"|2503|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"1"|"1"|"4"|2|"2"|"1"|"4"|""|1|57|3|"2"|"2"|"1"|""|""|"04"|"2"|"1"|"1"|1|0|0|1|1|1|1|1|1|"2"|"1"|"1"|"1"|2678,9|520|512,5|3918,68|692,3|206,12|189,88|0|768,83|9487,21|9487,21|0|0|0|0|0|8796,43|0|0|0|0|204,95|0|485,83|4366,67|4366,67|4700|4700|1|9487,21|0|10|10|5|5|20|10|6|9|5|9|6|9|5|5|8833,61|10|10|10|10
"1"|"1A"|"2"|"16576"|2305|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"3"|2|"1"|"1"|"1"|"2"|1|25|1|"1"|"1"|"2"|""|""|"09"|"1"|""|"2"|1|0|0|1||1|1,06|1|0|"2"|"1"|"1"|"1"|2070,87|1250|500,17|76,6|550|451,33|150|2000|466,3|7515,27|7515,27|0|0|0|0|0|3067,97|180,6|812,7|0|0|311,5|29,17|3113,33|5500|5500|0|0|1|7515,27|0|10|10|5|5|20|1|1|10|6|1|1|10|6|5|7068,07|10|10|10|10
"1"|"1A"|"2"|"1283"|2439|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"2"|1|"1"|"1"|"3"|""|2|43|2|"2"|"2"|"1"|""|""|"08"|"2"|"1"|"1"|2|0|0|1|2|2|1,53|2|1|"1"|"1"|"1"|"3"|1614,57|150|1687,5|131,43|141,9|885,65|160|205,9|149,23|5126,18|4801,18|325|0|0|0|0|2918,32|0|0|0|0|345,66|232,2|1630|4400|2200|6700|3350|1|5126,18|0|8|8|4|4|15|9|7|7|5|9|7|6|5|4|4616,63|7|8|6|5
"1"|"1A"|"2"|"9350"|1109|2012|3|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"1"|4|3|"1"|"1"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"2"|2|49|2|"2"|"2"|"1"|""|""|"08"|"2"|"1"|"1"|4|1|0|2|2|2|3,41|4|2|"2"|"2"|"2"|"3"|3796,91|1450|145|571,67|86|2646,68|469,5|0|60|9225,76|8545,76|680|0|0|0|0|7150,68|0|1952,2|0|0|30|92,88|0|7833,33|1958,3325|0|0|1|9225,76|0|7|8|4|4|14|1|1|6|8|1|1|6|8|3|4751,17|7|7|5|5
"1"|"1A"|"2"|"39"|786|2012|3|"2"|""|"1"|"1"|"1"|"1"|"4"|"6"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|6|4|"1"|"2"|"1"|"1"|"1"|"2"|2|"1"|"1"|"1"|"2"|1|92|4|"2"|"2"|"2"|""|""|"04"|"1"|""|"1"|8|0|2|5|2,66667|1,6|6,99|5|3|"2"|"2"|"2"|"4"|1837,82|800|2453|125,6|294|5306,2|611,1|3,23|77,95|11508,9|11508,9|0|0|0|0|0|8556,72|830,1|0|0|0|914,18|313,9|894|8630|1078,75|3950|493,75|1|11508,9|0|5|6|3|3|10|2|5|3|8|2|5|3|8|2|7596,97|5|5|3|3
"1"|"1A"|"2"|"19919"|1789|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"2"|1|"1"|"1"|"3"|""|2|72|4|"2"|"2"|"1"|""|""|"06"|"3"|"2"|"1"|2|0|2|2|2|1|1,46|2|1|"1"|"1"|"1"|"2"|727,99|276|2500,53|98|94,6|122,4|610|0|60,2|4489,72|3989,72|500|0|0|0|0|2255,32|0|0|0|0|0|34,4|2200|6776,93|3388,465|1800|900|1|4489,72|0|7|8|4|4|14|3|2|9|7|3|2|8|7|4|4397,27|7|7|5|5
"1"|"1A"|"2"|"8917"|2570|2013|4|"2"|""|"1"|"1"|"1"|"1"|"2"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"1"|"1"|"4"|1|"1"|"1"|"3"|""|1|32|1|"1"|"1"|"1"|""|""|"04"|"3"|"2"|"2"|4|2|0|2|2|2|3,29|4|2|"1"|"1"|"1"|"3"|721,97|440|2570|61,94|50|9176|245|0|60|13324,91|9324,91|4000|0|0|0|0|10151,91|0|0|0|0|0|623|2550|4649,87|1162,4675|4000|1000|1|13324,91|0|9|9|5|5|17|4|5|4|5|4|5|3|5|5|13238,91|8|9|7|7
"1"|"1A"|"2"|"12143"|1311|2013|4|"2"|""|"1"|"1"|"1"|"1"|"2"|"5"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"1"|5|3|"1"|"1"|"1"|"1"|"1"|"3"|2|"1"|"2"|"3"|""|1|27|1|"1"|"1"|"1"|""|""|"06"|"2"|"1"|"2"|3|0|0|1|3|3|2,54|3|1|"1"|"1"|"1"|"4"|2052,22|433|2097,5|316,93|427,85|295|548|0|546,45|6716,95|6716,95|0|0|0|0|0|2102,15|0|0|0|0|1298,47|1316,33|2000|4000|1333,33333|4000|1333,33333|1|6716,95|0|7|8|4|4|14|5|5|4|4|5|5|4|4|4|6200,95|7|7|5|5
"1"|"1A"|"2"|"16158"|2728|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|4|3|"1"|"2"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"1"|1|50|3|"3"|""|"1"|""|""|"07"|"3"|"2"|"1"|3|1|0|1|3|3|2,53|3|1|"2"|"2"|"2"|"3"|3700,28|0|662,5|95,35|639,46|965,09|690,9|528,9|1163,54|8446,02|7734,37|711,65|0|0|0|0|5099,05|0|1186,8|0|0|304,63|1854|1,54|8000|2666,66667|8000|2666,66667|0|8446,02|0|8|9|4|5|15|8|8|8|8|8|8|7|8|4|6245,71|8|8|6|6
"1"|"1A"|"2"|"17160"|2479|2013|4|"2"|""|"1"|"1"|"1"|"4"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"1"|"1"|"2"|2|"1"|"1"|"3"|""|1|38|2|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|4|1|0|2|2|2|3,52|4|2|"1"|"1"|"1"|"3"|7498,99|3200|3095,1|371,52|2283,3|710,3|1545,33|0|416,48|19121,02|19121,02|0|0|0|0|0|8789,86|141,9|4416,1|0|301|30,1|2312,9|3129,16|11500|2875|12000|3000|1|19121,02|0|9|10|5|5|18|8|10|8|9|8|10|8|9|5|14074,54|9|10|9|8
"1"|"1A"|"2"|"2995"|2579|2013|4|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"1"|1|28|1|"2"|"2"|"1"|""|""|"07"|"2"|"1"|"1"|3|1|0|2|1,5|1,5|2,13|3|2|"2"|"2"|"2"|"3"|2180,76|400|385|1235,43|0|2103,23|258,1|0|11,67|6574,19|6114,19|400|0|0|60|0|4796,54|0|739,6|0|60|451,38|215|311,67|8420|2806,66667|8420|2806,66667|1|6574,19|0|7|8|4|4|13|8|8|8|8|8|8|7|8|3|4613,26|7|7|5|5
"1"|"1A"|"2"|"9653"|1393|2013|4|"2"|""|"1"|"1"|"1"|"1"|"3"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"3"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"2"|1|46|2|"2"|"2"|"1"|""|""|"06"|"3"|"3"|"1"|3|0|0|1|3|3|2,53|3|1|"2"|"2"|"2"|"3"|1070,7|240|100|5|363|1136,67|242|0|77,4|3234,77|8484,77|0|0|0|0|0|2069,7|0|86|0|0|77,4|5888,67|-4887|2700|900|0|0|1|8484,77|-5250|4|5|2|3|7|1|1|3|3|1|1|2|2|2|2288,77|4|4|2|2
"1"|"1A"|"2"|"5181"|1720|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|1|"1"|"2"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"2"|1|67|4|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|2|0|1|2|1|1|1,56|2|2|"2"|"2"|"2"|"2"|2505,1|0|758,25|78,33|0|1042,82|1906,67|0|356,8|6647,97|6647,97|0|0|0|0|0|2264,05|0|567,6|0|0|1409,65|0|2406,67|9009|4504,5|5900|2950|1|6647,97|0|9|9|5|5|17|8|7|9|9|8|7|9|8|4|5014,4|8|9|7|7
"1"|"1A"|"2"|"5178"|2127|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"2"|"1"|"1"|"1"|"3"|2|"1"|"2"|"1"|"2"|2|68|4|"1"|"1"|"2"|""|""|"04"|"1"|""|"2"|6|2|1|2|3|3|4,61|5|2|"2"|"1"|"1"|"4"|2362,21|2775|971,25|30|126,67|208,12|280|1000|50|7803,25|7158,25|0|645|0|0|0|4125,74|0|0|645|0|973,31|17,2|2042|5849,87|974,97833|5200|866,66667|1|7803,25|0|5|6|3|3|9|3|6|3|7|3|6|3|6|2|6550,23|4|5|2|2
"1"|"1A"|"2"|"14291"|1431|2012|2|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"1"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"5"|"1"|"2"|1|"1"|"2"|"5"|""|1|37|2|"3"|"4"|"1"|""|""|"09"|"2"|"1"|"1"|3|1|0|1|3|3|2,07|3|1|"2"|"1"|"1"|"3"|1037,55|100|375|138,33|1992,33|355|0|25,8|454,09|4478,1|4478,1|0|0|0|0|0|1061,96|0|0|0|0|1580,14|86|1750|3800|1266,66667|3800|1266,66667|1|4478,1|0|5|6|3|3|10|5|5|4|4|4|5|3|4|3|4366,3|5|6|3|3
"1"|"1A"|"2"|"16000"|1418|2012|3|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"2"|2|39|2|"2"|"2"|"1"|""|""|"10"|"2"|"1"|"1"|1|0|0|1|1|1|0,74|1|1|"2"|"2"|"2"|"1"|1433,57|860|560|105|408|745|2750|0|7,5|6869,07|3524,07|3345|0|0|0|0|2404,67|0|180,6|0|0|868,3|0|3415,5|8200|8200|8200|8200|1|6869,07|0|10|10|5|5|20|10|8|10|8|10|8|10|8|5|6869,07|10|10|9|9
"1"|"1A"|"2"|"9740"|1382|2012|3|"2"|""|"1"|"1"|"1"|"5"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"2"|""|"1"|"1"|"1"|"4"|2|"1"|"2"|"4"|""|1|34|1|"2"|"2"|"1"|""|""|"05"|"2"|"1"|"1"|1|0|0|1|1|1|1|1|1|"2"|"1"|"1"|"1"|724,55|0|0|34,75|0|241,67|897,33|0|87,43|1985,73|1302,4|683,33|0|0|0|0|1820,9|0|0|0|0|0|129|35,83|3000|3000|3000|3000|1|1985,73|0|7|8|4|4|13|8|3|8|3|8|4|8|3|4|1856,73|6|7|4|4
"1"|"1A"|"2"|"19237"|2093|2013|4|"2"|""|"1"|"1"|"1"|"4"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|2|"1"|"1"|"1"|"1"|"1"|"1"|1|"1"|"1"|"5"|""|1|25|1|"2"|"2"|"1"|""|""|"10"|"2"|"1"|"1"|1|0|0|1|1|1|1,06|1|1|"2"|"1"|"1"|"1"|2057,55|170|579,33|7|305|708,5|218|400|209,9|4655,28|4655,28|0|0|0|0|0|1772,21|0|313,9|0|0|166|1053,5|1349,67|4119,33|4119,33|8300|8300|1|4655,28|0|9|10|5|5|18|10|8|9|5|10|8|9|4|4|2645,03|9|10|8|8
